Toothbrush ID,Village ID,Date,Number of Times Brushed,Total Time Brushed (s)
toothbrush46,village1,2023-02-11,2,179
toothbrush46,village1,2023-02-12,1,105
toothbrush46,village1,2023-02-13,0,0
toothbrush46,village1,2023-02-14,2,177
toothbrush46,village1,2023-02-15,1,116
toothbrush46,village1,2023-02-16,2,211
toothbrush46,village1,2023-02-17,1,114
toothbrush46,village1,2023-02-18,1,34
toothbrush46,village1,2023-02-19,1,62
toothbrush46,village1,2023-02-20,0,0
toothbrush46,village1,2023-02-21,1,94
toothbrush46,village1,2023-02-22,0,0
toothbrush46,village1,2023-02-23,1,33
toothbrush46,village1,2023-02-24,0,0
toothbrush46,village1,2023-02-25,0,0
toothbrush46,village1,2023-02-26,1,47
toothbrush46,village1,2023-02-27,1,98
toothbrush46,village1,2023-02-28,0,0
toothbrush46,village1,2023-03-01,2,140
toothbrush46,village1,2023-03-02,0,0
toothbrush46,village1,2023-03-03,2,154
toothbrush46,village1,2023-03-04,2,156
toothbrush46,village1,2023-03-05,0,0
toothbrush46,village1,2023-03-06,0,0
toothbrush46,village1,2023-03-07,2,141
toothbrush46,village1,2023-03-08,0,0
toothbrush46,village1,2023-03-09,2,157
toothbrush46,village1,2023-03-10,0,0
toothbrush46,village1,2023-03-11,1,100
toothbrush46,village1,2023-03-12,1,64
toothbrush46,village1,2023-03-13,0,0
toothbrush46,village1,2023-03-14,1,60
toothbrush46,village1,2023-03-15,2,131
toothbrush46,village1,2023-03-16,2,132
toothbrush46,village1,2023-03-17,2,160
toothbrush46,village1,2023-03-18,2,144
toothbrush46,village1,2023-03-19,1,61
toothbrush46,village1,2023-03-20,0,0
toothbrush46,village1,2023-03-21,0,0
toothbrush46,village1,2023-03-22,0,0
toothbrush46,village1,2023-03-23,1,44
toothbrush46,village1,2023-03-24,0,0
toothbrush46,village1,2023-03-25,2,209
toothbrush46,village1,2023-03-26,0,0
toothbrush46,village1,2023-03-27,1,90
toothbrush46,village1,2023-03-28,1,99
toothbrush46,village1,2023-03-29,2,192
toothbrush46,village1,2023-03-30,1,42
toothbrush46,village1,2023-03-31,2,193
toothbrush46,village1,2023-04-01,2,140
toothbrush46,village1,2023-04-02,1,107
toothbrush46,village1,2023-04-03,0,0
toothbrush46,village1,2023-04-04,0,0
toothbrush46,village1,2023-04-05,2,185
toothbrush46,village1,2023-04-06,1,56
toothbrush46,village1,2023-04-07,2,81
toothbrush46,village1,2023-04-08,0,0
toothbrush46,village1,2023-04-09,2,197
toothbrush46,village1,2023-04-10,0,0
toothbrush46,village1,2023-04-11,0,0
toothbrush46,village1,2023-04-12,1,40
toothbrush46,village1,2023-04-13,0,0
toothbrush46,village1,2023-04-14,0,0
toothbrush46,village1,2023-04-15,0,0
toothbrush46,village1,2023-04-16,2,106
toothbrush46,village1,2023-04-17,0,0
toothbrush46,village1,2023-04-18,2,221
toothbrush46,village1,2023-04-19,1,74
toothbrush46,village1,2023-04-20,0,0
toothbrush46,village1,2023-04-21,2,146
toothbrush46,village1,2023-04-22,1,85
toothbrush46,village1,2023-04-23,1,92
toothbrush46,village1,2023-04-24,0,0
toothbrush46,village1,2023-04-25,1,113
toothbrush46,village1,2023-04-26,0,0
toothbrush46,village1,2023-04-27,2,127
toothbrush46,village1,2023-04-28,0,0
toothbrush46,village1,2023-04-29,1,117
toothbrush46,village1,2023-04-30,1,81
toothbrush46,village1,2023-05-01,0,0
toothbrush46,village1,2023-05-02,0,0
toothbrush46,village1,2023-05-03,1,57
toothbrush46,village1,2023-05-04,0,0
toothbrush46,village1,2023-05-05,0,0
toothbrush46,village1,2023-05-06,2,156
toothbrush46,village1,2023-05-07,2,158
toothbrush46,village1,2023-05-08,0,0
toothbrush46,village1,2023-05-09,1,50
toothbrush46,village1,2023-05-10,0,0
toothbrush46,village1,2023-05-11,0,0
toothbrush46,village1,2023-05-12,2,79
toothbrush46,village1,2023-05-13,2,126
toothbrush46,village1,2023-05-14,2,226
toothbrush46,village1,2023-05-15,1,95
toothbrush46,village1,2023-05-16,1,58
toothbrush46,village1,2023-05-17,1,56
toothbrush46,village1,2023-05-18,2,192
toothbrush46,village1,2023-05-19,1,42
toothbrush46,village1,2023-05-20,1,60
toothbrush46,village1,2023-05-21,2,134
toothbrush46,village1,2023-05-22,0,0
toothbrush46,village1,2023-05-23,0,0
toothbrush46,village1,2023-05-24,0,0
toothbrush46,village1,2023-05-25,0,0
toothbrush46,village1,2023-05-26,2,137
toothbrush46,village1,2023-05-27,1,83
toothbrush46,village1,2023-05-28,1,112
toothbrush46,village1,2023-05-29,0,0
toothbrush46,village1,2023-05-30,0,0
toothbrush46,village1,2023-05-31,2,108
toothbrush46,village1,2023-06-01,0,0
toothbrush46,village1,2023-06-02,0,0
toothbrush46,village1,2023-06-03,2,139
toothbrush46,village1,2023-06-04,1,64
toothbrush46,village1,2023-06-05,2,143
toothbrush46,village1,2023-06-06,0,0
toothbrush46,village1,2023-06-07,0,0
toothbrush46,village1,2023-06-08,0,0
toothbrush46,village1,2023-06-09,0,0
toothbrush46,village1,2023-06-10,1,102
toothbrush46,village1,2023-06-11,0,0
toothbrush46,village1,2023-06-12,0,0
toothbrush46,village1,2023-06-13,1,52
toothbrush46,village1,2023-06-14,1,60
toothbrush46,village1,2023-06-15,1,50
toothbrush46,village1,2023-06-16,2,156
toothbrush46,village1,2023-06-17,2,218
toothbrush46,village1,2023-06-18,0,0
toothbrush46,village1,2023-06-19,0,0
toothbrush46,village1,2023-06-20,1,105
toothbrush46,village1,2023-06-21,1,114
toothbrush46,village1,2023-06-22,1,52
toothbrush46,village1,2023-06-23,2,162
toothbrush46,village1,2023-06-24,2,165
toothbrush46,village1,2023-06-25,0,0
toothbrush46,village1,2023-06-26,2,130
toothbrush46,village1,2023-06-27,2,147
toothbrush46,village1,2023-06-28,2,115
toothbrush46,village1,2023-06-29,2,125
toothbrush47,village5,2023-01-01,1,45
toothbrush47,village5,2023-01-02,1,56
toothbrush47,village5,2023-01-03,1,66
toothbrush47,village5,2023-01-04,0,0
toothbrush47,village5,2023-01-05,1,114
toothbrush47,village5,2023-01-06,2,131
toothbrush47,village5,2023-01-07,1,120
toothbrush47,village5,2023-01-08,1,84
toothbrush47,village5,2023-01-09,2,144
toothbrush47,village5,2023-01-10,0,0
toothbrush47,village5,2023-01-11,2,192
toothbrush47,village5,2023-01-12,0,0
toothbrush47,village5,2023-01-13,0,0
toothbrush47,village5,2023-01-14,2,154
toothbrush47,village5,2023-01-15,0,0
toothbrush47,village5,2023-01-16,2,143
toothbrush47,village5,2023-01-17,0,0
toothbrush47,village5,2023-01-18,2,109
toothbrush47,village5,2023-01-19,2,65
toothbrush47,village5,2023-01-20,2,194
toothbrush47,village5,2023-01-21,1,99
toothbrush47,village5,2023-01-22,1,75
toothbrush47,village5,2023-01-23,1,78
toothbrush47,village5,2023-01-24,2,145
toothbrush47,village5,2023-01-25,0,0
toothbrush47,village5,2023-01-26,0,0
toothbrush47,village5,2023-01-27,0,0
toothbrush47,village5,2023-01-28,2,192
toothbrush47,village5,2023-01-29,1,39
toothbrush47,village5,2023-01-30,1,48
toothbrush47,village5,2023-01-31,0,0
toothbrush47,village5,2023-02-01,2,120
toothbrush47,village5,2023-02-02,0,0
toothbrush47,village5,2023-02-03,1,70
toothbrush47,village5,2023-02-04,0,0
toothbrush47,village5,2023-02-05,2,190
toothbrush47,village5,2023-02-06,0,0
toothbrush47,village5,2023-02-07,0,0
toothbrush47,village5,2023-02-08,2,99
toothbrush47,village5,2023-02-09,1,89
toothbrush47,village5,2023-02-10,0,0
toothbrush47,village5,2023-02-11,0,0
toothbrush47,village5,2023-02-12,2,176
toothbrush47,village5,2023-02-13,1,71
toothbrush47,village5,2023-02-14,0,0
toothbrush47,village5,2023-02-15,0,0
toothbrush47,village5,2023-02-16,2,185
toothbrush47,village5,2023-02-17,1,54
toothbrush47,village5,2023-02-18,2,151
toothbrush47,village5,2023-02-19,2,131
toothbrush47,village5,2023-02-20,1,30
toothbrush47,village5,2023-02-21,1,120
toothbrush47,village5,2023-02-22,1,91
toothbrush47,village5,2023-02-23,0,0
toothbrush47,village5,2023-02-24,1,97
toothbrush47,village5,2023-02-25,1,38
toothbrush47,village5,2023-02-26,2,224
toothbrush47,village5,2023-02-27,1,70
toothbrush47,village5,2023-02-28,2,157
toothbrush47,village5,2023-03-01,1,77
toothbrush47,village5,2023-03-02,1,72
toothbrush47,village5,2023-03-03,1,59
toothbrush47,village5,2023-03-04,0,0
toothbrush47,village5,2023-03-05,1,42
toothbrush47,village5,2023-03-06,0,0
toothbrush47,village5,2023-03-07,1,71
toothbrush47,village5,2023-03-08,1,46
toothbrush47,village5,2023-03-09,0,0
toothbrush47,village5,2023-03-10,0,0
toothbrush47,village5,2023-03-11,2,112
toothbrush47,village5,2023-03-12,2,167
toothbrush47,village5,2023-03-13,0,0
toothbrush47,village5,2023-03-14,2,158
toothbrush47,village5,2023-03-15,2,218
toothbrush47,village5,2023-03-16,0,0
toothbrush47,village5,2023-03-17,2,139
toothbrush47,village5,2023-03-18,1,33
toothbrush47,village5,2023-03-19,1,108
toothbrush47,village5,2023-03-20,2,77
toothbrush47,village5,2023-03-21,1,44
toothbrush47,village5,2023-03-22,0,0
toothbrush47,village5,2023-03-23,0,0
toothbrush47,village5,2023-03-24,2,172
toothbrush47,village5,2023-03-25,0,0
toothbrush47,village5,2023-03-26,0,0
toothbrush47,village5,2023-03-27,1,39
toothbrush47,village5,2023-03-28,1,33
toothbrush47,village5,2023-03-29,0,0
toothbrush47,village5,2023-03-30,1,72
toothbrush47,village5,2023-03-31,2,141
toothbrush47,village5,2023-04-01,2,141
toothbrush47,village5,2023-04-02,2,92
toothbrush47,village5,2023-04-03,2,121
toothbrush47,village5,2023-04-04,1,114
toothbrush47,village5,2023-04-05,1,108
toothbrush47,village5,2023-04-06,2,132
toothbrush47,village5,2023-04-07,0,0
toothbrush47,village5,2023-04-08,2,182
toothbrush47,village5,2023-04-09,1,103
toothbrush47,village5,2023-04-10,2,165
toothbrush47,village5,2023-04-11,1,63
toothbrush47,village5,2023-04-12,2,145
toothbrush47,village5,2023-04-13,0,0
toothbrush47,village5,2023-04-14,1,104
toothbrush47,village5,2023-04-15,0,0
toothbrush47,village5,2023-04-16,1,82
toothbrush47,village5,2023-04-17,1,76
toothbrush47,village5,2023-04-18,0,0
toothbrush47,village5,2023-04-19,2,222
toothbrush47,village5,2023-04-20,2,170
toothbrush47,village5,2023-04-21,1,67
toothbrush47,village5,2023-04-22,0,0
toothbrush47,village5,2023-04-23,1,85
toothbrush47,village5,2023-04-24,1,96
toothbrush47,village5,2023-04-25,0,0
toothbrush47,village5,2023-04-26,1,32
toothbrush47,village5,2023-04-27,1,51
toothbrush47,village5,2023-04-28,2,162
toothbrush47,village5,2023-04-29,1,112
toothbrush47,village5,2023-04-30,1,38
toothbrush47,village5,2023-05-01,0,0
toothbrush47,village5,2023-05-02,1,68
toothbrush47,village5,2023-05-03,0,0
toothbrush47,village5,2023-05-04,0,0
toothbrush47,village5,2023-05-05,0,0
toothbrush47,village5,2023-05-06,2,133
toothbrush47,village5,2023-05-07,1,40
toothbrush47,village5,2023-05-08,0,0
toothbrush47,village5,2023-05-09,1,117
toothbrush47,village5,2023-05-10,1,64
toothbrush47,village5,2023-05-11,1,71
toothbrush47,village5,2023-05-12,2,184
toothbrush47,village5,2023-05-13,1,100
toothbrush47,village5,2023-05-14,1,117
toothbrush47,village5,2023-05-15,2,120
toothbrush47,village5,2023-05-16,2,151
toothbrush47,village5,2023-05-17,0,0
toothbrush47,village5,2023-05-18,2,117
toothbrush47,village5,2023-05-19,1,73
toothbrush47,village5,2023-05-20,2,196
toothbrush47,village5,2023-05-21,2,127
toothbrush47,village5,2023-05-22,0,0
toothbrush47,village5,2023-05-23,2,219
toothbrush47,village5,2023-05-24,0,0
toothbrush47,village5,2023-05-25,0,0
toothbrush47,village5,2023-05-26,0,0
toothbrush47,village5,2023-05-27,1,52
toothbrush47,village5,2023-05-28,1,62
toothbrush47,village5,2023-05-29,1,55
toothbrush47,village5,2023-05-30,1,113
toothbrush47,village5,2023-05-31,1,107
toothbrush47,village5,2023-06-01,2,152
toothbrush47,village5,2023-06-02,2,125
toothbrush47,village5,2023-06-03,2,185
toothbrush47,village5,2023-06-04,2,97
toothbrush47,village5,2023-06-05,1,64
toothbrush47,village5,2023-06-06,1,87
toothbrush47,village5,2023-06-07,0,0
toothbrush47,village5,2023-06-08,2,157
toothbrush47,village5,2023-06-09,2,122
toothbrush47,village5,2023-06-10,2,154
toothbrush47,village5,2023-06-11,1,105
toothbrush47,village5,2023-06-12,0,0
toothbrush47,village5,2023-06-13,2,134
toothbrush47,village5,2023-06-14,1,76
toothbrush47,village5,2023-06-15,2,138
toothbrush47,village5,2023-06-16,1,120
toothbrush47,village5,2023-06-17,1,103
toothbrush47,village5,2023-06-18,0,0
toothbrush47,village5,2023-06-19,0,0
toothbrush47,village5,2023-06-20,1,101
toothbrush47,village5,2023-06-21,2,78
toothbrush47,village5,2023-06-22,2,227
toothbrush47,village5,2023-06-23,0,0
toothbrush47,village5,2023-06-24,0,0
toothbrush47,village5,2023-06-25,2,136
toothbrush47,village5,2023-06-26,1,118
toothbrush47,village5,2023-06-27,1,85
toothbrush47,village5,2023-06-28,2,179
toothbrush47,village5,2023-06-29,2,156
toothbrush48,village4,2023-01-01,0,0
toothbrush48,village4,2023-01-02,1,109
toothbrush48,village4,2023-01-03,1,60
toothbrush48,village4,2023-01-04,1,30
toothbrush48,village4,2023-01-05,2,125
toothbrush48,village4,2023-01-06,1,106
toothbrush48,village4,2023-01-07,0,0
toothbrush48,village4,2023-01-08,2,165
toothbrush48,village4,2023-01-09,0,0
toothbrush48,village4,2023-01-10,1,45
toothbrush48,village4,2023-01-11,0,0
toothbrush48,village4,2023-01-12,1,118
toothbrush48,village4,2023-01-13,2,160
toothbrush48,village4,2023-01-14,0,0
toothbrush48,village4,2023-01-15,1,84
toothbrush48,village4,2023-01-16,2,196
toothbrush48,village4,2023-01-17,2,134
toothbrush48,village4,2023-01-18,2,218
toothbrush48,village4,2023-01-19,1,47
toothbrush48,village4,2023-01-20,2,113
toothbrush48,village4,2023-01-21,0,0
toothbrush48,village4,2023-01-22,2,101
toothbrush48,village4,2023-01-23,1,60
toothbrush48,village4,2023-01-24,2,128
toothbrush48,village4,2023-01-25,0,0
toothbrush48,village4,2023-01-26,0,0
toothbrush48,village4,2023-01-27,1,52
toothbrush48,village4,2023-01-28,1,51
toothbrush48,village4,2023-01-29,0,0
toothbrush48,village4,2023-01-30,1,101
toothbrush48,village4,2023-01-31,0,0
toothbrush48,village4,2023-02-01,0,0
toothbrush48,village4,2023-02-02,1,93
toothbrush48,village4,2023-02-03,1,57
toothbrush48,village4,2023-02-04,2,107
toothbrush48,village4,2023-02-05,0,0
toothbrush48,village4,2023-02-06,0,0
toothbrush48,village4,2023-02-07,1,57
toothbrush48,village4,2023-02-08,1,105
toothbrush48,village4,2023-02-09,2,133
toothbrush48,village4,2023-02-10,1,45
toothbrush48,village4,2023-02-11,2,197
toothbrush48,village4,2023-02-12,1,33
toothbrush48,village4,2023-02-13,0,0
toothbrush48,village4,2023-02-14,2,206
toothbrush48,village4,2023-02-15,2,161
toothbrush48,village4,2023-02-16,2,96
toothbrush48,village4,2023-02-17,0,0
toothbrush48,village4,2023-02-18,2,180
toothbrush48,village4,2023-02-19,1,70
toothbrush48,village4,2023-02-20,2,148
toothbrush48,village4,2023-02-21,0,0
toothbrush48,village4,2023-02-22,2,86
toothbrush48,village4,2023-02-23,1,49
toothbrush48,village4,2023-02-24,0,0
toothbrush48,village4,2023-02-25,1,84
toothbrush48,village4,2023-02-26,1,67
toothbrush48,village4,2023-02-27,1,40
toothbrush48,village4,2023-02-28,2,89
toothbrush48,village4,2023-03-01,2,208
toothbrush48,village4,2023-03-02,0,0
toothbrush48,village4,2023-03-03,0,0
toothbrush48,village4,2023-03-04,2,82
toothbrush48,village4,2023-03-05,2,167
toothbrush48,village4,2023-03-06,2,142
toothbrush48,village4,2023-03-07,1,113
toothbrush48,village4,2023-03-08,2,117
toothbrush48,village4,2023-03-09,2,124
toothbrush48,village4,2023-03-10,0,0
toothbrush48,village4,2023-03-11,1,48
toothbrush48,village4,2023-03-12,2,120
toothbrush48,village4,2023-03-13,0,0
toothbrush48,village4,2023-03-14,0,0
toothbrush48,village4,2023-03-15,0,0
toothbrush48,village4,2023-03-16,0,0
toothbrush48,village4,2023-03-17,1,65
toothbrush48,village4,2023-03-18,0,0
toothbrush48,village4,2023-03-19,0,0
toothbrush48,village4,2023-03-20,0,0
toothbrush48,village4,2023-03-21,1,83
toothbrush48,village4,2023-03-22,2,179
toothbrush48,village4,2023-03-23,2,176
toothbrush48,village4,2023-03-24,0,0
toothbrush48,village4,2023-03-25,1,62
toothbrush48,village4,2023-03-26,0,0
toothbrush48,village4,2023-03-27,0,0
toothbrush48,village4,2023-03-28,2,173
toothbrush48,village4,2023-03-29,1,74
toothbrush48,village4,2023-03-30,0,0
toothbrush48,village4,2023-03-31,0,0
toothbrush48,village4,2023-04-01,1,60
toothbrush48,village4,2023-04-02,1,108
toothbrush48,village4,2023-04-03,2,101
toothbrush48,village4,2023-04-04,1,87
toothbrush48,village4,2023-04-05,1,58
toothbrush48,village4,2023-04-06,2,197
toothbrush48,village4,2023-04-07,2,144
toothbrush48,village4,2023-04-08,0,0
toothbrush48,village4,2023-04-09,0,0
toothbrush48,village4,2023-04-10,0,0
toothbrush48,village4,2023-04-11,2,131
toothbrush48,village4,2023-04-12,0,0
toothbrush48,village4,2023-04-13,0,0
toothbrush48,village4,2023-04-14,2,162
toothbrush48,village4,2023-04-15,1,99
toothbrush48,village4,2023-04-16,1,78
toothbrush48,village4,2023-04-17,0,0
toothbrush48,village4,2023-04-18,0,0
toothbrush48,village4,2023-04-19,1,106
toothbrush48,village4,2023-04-20,0,0
toothbrush48,village4,2023-04-21,0,0
toothbrush48,village4,2023-04-22,2,64
toothbrush48,village4,2023-04-23,0,0
toothbrush48,village4,2023-04-24,2,232
toothbrush48,village4,2023-04-25,2,157
toothbrush48,village4,2023-04-26,1,78
toothbrush48,village4,2023-04-27,0,0
toothbrush48,village4,2023-04-28,1,97
toothbrush48,village4,2023-04-29,2,134
toothbrush48,village4,2023-04-30,2,90
toothbrush48,village4,2023-05-01,2,113
toothbrush48,village4,2023-05-02,2,108
toothbrush48,village4,2023-05-03,2,64
toothbrush48,village4,2023-05-04,2,83
toothbrush48,village4,2023-05-05,1,49
toothbrush48,village4,2023-05-06,1,75
toothbrush48,village4,2023-05-07,0,0
toothbrush48,village4,2023-05-08,0,0
toothbrush48,village4,2023-05-09,2,146
toothbrush48,village4,2023-05-10,2,177
toothbrush48,village4,2023-05-11,0,0
toothbrush48,village4,2023-05-12,2,87
toothbrush48,village4,2023-05-13,1,56
toothbrush48,village4,2023-05-14,0,0
toothbrush48,village4,2023-05-15,2,133
toothbrush48,village4,2023-05-16,2,165
toothbrush48,village4,2023-05-17,1,82
toothbrush48,village4,2023-05-18,2,204
toothbrush48,village4,2023-05-19,1,109
toothbrush48,village4,2023-05-20,2,177
toothbrush48,village4,2023-05-21,0,0
toothbrush48,village4,2023-05-22,0,0
toothbrush48,village4,2023-05-23,1,101
toothbrush48,village4,2023-05-24,2,180
toothbrush48,village4,2023-05-25,0,0
toothbrush48,village4,2023-05-26,0,0
toothbrush48,village4,2023-05-27,2,84
toothbrush48,village4,2023-05-28,1,75
toothbrush48,village4,2023-05-29,0,0
toothbrush48,village4,2023-05-30,0,0
toothbrush48,village4,2023-05-31,1,100
toothbrush48,village4,2023-06-01,2,182
toothbrush48,village4,2023-06-02,2,138
toothbrush48,village4,2023-06-03,2,86
toothbrush48,village4,2023-06-04,0,0
toothbrush48,village4,2023-06-05,1,37
toothbrush48,village4,2023-06-06,0,0
toothbrush48,village4,2023-06-07,0,0
toothbrush48,village4,2023-06-08,2,124
toothbrush48,village4,2023-06-09,1,103
toothbrush48,village4,2023-06-10,2,146
toothbrush48,village4,2023-06-11,2,209
toothbrush48,village4,2023-06-12,0,0
toothbrush48,village4,2023-06-13,2,131
toothbrush48,village4,2023-06-14,0,0
toothbrush48,village4,2023-06-15,2,183
toothbrush48,village4,2023-06-16,0,0
toothbrush48,village4,2023-06-17,2,145
toothbrush48,village4,2023-06-18,0,0
